transaction_id,customer_id,product_id,quantity,amount,transaction_date
TXN-000416,CUST-00069,PROD-006,2,598.0,2023-10-03
TXN-000417,CUST-00069,PROD-012,1,180.0,2023-11-07
TXN-000418,CUST-00069,PROD-009,1,250.0,2024-01-20
TXN-000419,CUST-00069,PROD-014,2,12000.0,2024-04-04
TXN-000420,CUST-00069,PROD-012,2,360.0,2024-05-12
TXN-000421,CUST-00069,PROD-005,5,59375.0,2024-09-25
TXN-000422,CUST-00069,PROD-003,1,1200.0,2024-11-02
TXN-000423,CUST-00069,PROD-004,1,4800.0,2025-03-04
TXN-000424,CUST-00069,PROD-004,1,4800.0,2025-07-07
TXN-000425,CUST-00069,PROD-017,1,8000.0,2025-07-18
TXN-000426,CUST-00069,PROD-015,1,4500.0,2025-10-10
TXN-000427,CUST-00069,PROD-014,5,28500.0,2025-11-22
TXN-000428,CUST-00069,PROD-014,5,28500.0,2025-12-15
TXN-000429,CUST-00070,PROD-012,1,180.0,2026-04-02
TXN-000430,CUST-00071,PROD-019,1,950.0,2025-03-16
TXN-000431,CUST-00071,PROD-028,1,1100.0,2025-08-24
TXN-000432,CUST-00071,PROD-012,1,180.0,2025-11-13
TXN-000433,CUST-00071,PROD-008,3,997.5,2025-12-10
TXN-000434,CUST-00072,PROD-004,2,9600.0,2023-09-08
TXN-000435,CUST-00072,PROD-012,1,180.0,2023-09-30
TXN-000436,CUST-00072,PROD-005,2,25000.0,2023-10-05
TXN-000437,CUST-00072,PROD-014,5,28500.0,2023-10-15
TXN-000438,CUST-00072,PROD-016,1,3500.0,2023-10-29
TXN-000439,CUST-00072,PROD-010,1,199.0,2023-12-14
TXN-000440,CUST-00072,PROD-029,1,1600.0,2024-02-23
TXN-000441,CUST-00072,PROD-006,1,299.0,2024-10-03
TXN-000442,CUST-00072,PROD-015,1,4500.0,2025-02-25
TXN-000443,CUST-00072,PROD-003,1,1200.0,2025-03-03
TXN-000444,CUST-00072,PROD-005,1,12500.0,2025-03-30
TXN-000445,CUST-00072,PROD-004,1,4800.0,2025-06-15
TXN-000446,CUST-00072,PROD-004,5,22800.0,2025-07-28
TXN-000447,CUST-00072,PROD-022,1,1200.0,2025-09-17
TXN-000448,CUST-00072,PROD-014,2,12000.0,2025-09-20
TXN-000449,CUST-00072,PROD-017,2,16000.0,2025-12-18
TXN-000450,CUST-00072,PROD-005,2,25000.0,2026-03-27
TXN-000451,CUST-00072,PROD-011,1,450.0,2026-06-01
TXN-000452,CUST-00073,PROD-016,1,3500.0,2022-10-07
TXN-000453,CUST-00073,PROD-014,1,6000.0,2024-05-14
TXN-000454,CUST-00073,PROD-008,2,700.0,2024-12-20
TXN-000455,CUST-00073,PROD-018,1,5000.0,2024-12-28
TXN-000456,CUST-00073,PROD-023,2,600.0,2025-11-02
TXN-000457,CUST-00073,PROD-005,2,25000.0,2026-04-14
TXN-000458,CUST-00073,PROD-014,1,6000.0,2026-04-16
TXN-000459,CUST-00073,PROD-023,1,300.0,2026-05-26
TXN-000460,CUST-00074,PROD-009,1,250.0,2026-01-28
TXN-000461,CUST-00074,PROD-019,2,1900.0,2026-01-28
TXN-000462,CUST-00074,PROD-009,1,250.0,2026-02-01
TXN-000463,CUST-00074,PROD-029,1,1600.0,2026-02-02
TXN-000464,CUST-00075,PROD-028,2,2200.0,2024-05-26
TXN-000465,CUST-00075,PROD-020,1,650.0,2025-01-25
TXN-000466,CUST-00075,PROD-006,1,299.0,2025-08-14
TXN-000467,CUST-00075,PROD-020,1,650.0,2025-12-15
TXN-000468,CUST-00076,PROD-010,1,199.0,2023-11-17
TXN-000469,CUST-00076,PROD-001,2,98.0,2024-05-22
TXN-000470,CUST-00076,PROD-002,2,298.0,2024-07-30
TXN-000471,CUST-00076,PROD-023,2,600.0,2025-09-12
TXN-000472,CUST-00077,PROD-019,3,2707.5,2025-05-08
TXN-000473,CUST-00077,PROD-006,1,299.0,2025-06-29
TXN-000474,CUST-00077,PROD-011,1,450.0,2025-07-08
TXN-000475,CUST-00077,PROD-020,1,650.0,2025-07-14
TXN-000476,CUST-00078,PROD-004,10,45600.0,2023-04-11
TXN-000477,CUST-00078,PROD-018,2,10000.0,2023-07-23
TXN-000478,CUST-00078,PROD-010,2,398.0,2023-09-29
TXN-000479,CUST-00078,PROD-014,1,6000.0,2024-01-29
TXN-000480,CUST-00078,PROD-028,1,1100.0,2024-12-26
TXN-000481,CUST-00078,PROD-008,1,350.0,2025-07-02
TXN-000482,CUST-00078,PROD-013,1,2500.0,2025-07-30
TXN-000483,CUST-00078,PROD-002,1,149.0,2025-08-13
TXN-000484,CUST-00078,PROD-019,1,950.0,2025-10-18
TXN-000485,CUST-00079,PROD-023,1,300.0,2023-10-18
TXN-000486,CUST-00079,PROD-008,1,350.0,2024-10-03
TXN-000487,CUST-00079,PROD-011,1,450.0,2024-12-31
TXN-000488,CUST-00079,PROD-019,1,950.0,2024-12-31
TXN-000489,CUST-00079,PROD-009,2,500.0,2025-07-06
TXN-000490,CUST-00079,PROD-003,1,1200.0,2025-12-04
TXN-000491,CUST-00079,PROD-001,1,49.0,2026-04-17
TXN-000492,CUST-00080,PROD-029,1,1600.0,2025-10-22
TXN-000493,CUST-00080,PROD-004,1,4800.0,2025-11-06
TXN-000494,CUST-00080,PROD-005,2,25000.0,2025-11-07
TXN-000495,CUST-00080,PROD-011,1,450.0,2025-11-18
TXN-000496,CUST-00080,PROD-021,3,5130.0,2025-12-04
TXN-000497,CUST-00080,PROD-014,1,6000.0,2026-01-02
TXN-000498,CUST-00080,PROD-010,1,199.0,2026-02-03
TXN-000499,CUST-00080,PROD-028,1,1100.0,2026-03-30
TXN-000500,CUST-00080,PROD-018,1,5000.0,2026-04-18
TXN-000501,CUST-00080,PROD-021,2,3600.0,2026-04-30
TXN-000502,CUST-00081,PROD-008,2,700.0,2024-09-22
TXN-000503,CUST-00082,PROD-012,3,513.0,2026-05-10
TXN-000504,CUST-00082,PROD-009,2,500.0,2026-05-15
TXN-000505,CUST-00082,PROD-002,2,298.0,2026-05-21
TXN-000506,CUST-00082,PROD-003,1,1200.0,2026-07-15
TXN-000507,CUST-00083,PROD-011,2,900.0,2025-12-12
TXN-000508,CUST-00083,PROD-022,2,2400.0,2026-01-22
TXN-000509,CUST-00083,PROD-001,1,49.0,2026-01-31
TXN-000510,CUST-00083,PROD-022,1,1200.0,2026-02-25
TXN-000511,CUST-00083,PROD-022,1,1200.0,2026-03-27
TXN-000512,CUST-00083,PROD-021,1,1800.0,2026-04-30
TXN-000513,CUST-00083,PROD-006,1,299.0,2026-05-08
TXN-000514,CUST-00084,PROD-003,2,2400.0,2024-12-18
TXN-000515,CUST-00084,PROD-016,5,16625.0,2024-12-24
TXN-000516,CUST-00084,PROD-022,1,1200.0,2025-01-09
TXN-000517,CUST-00084,PROD-010,1,199.0,2025-04-07
TXN-000518,CUST-00084,PROD-017,2,16000.0,2025-04-18
TXN-000519,CUST-00084,PROD-014,1,6000.0,2025-07-01
TXN-000520,CUST-00084,PROD-006,1,299.0,2025-07-31
TXN-000521,CUST-00084,PROD-005,2,25000.0,2025-11-07
TXN-000522,CUST-00084,PROD-003,2,2400.0,2026-01-09
TXN-000523,CUST-00084,PROD-018,1,5000.0,2026-01-14
TXN-000524,CUST-00084,PROD-017,1,8000.0,2026-02-06
TXN-000525,CUST-00084,PROD-003,2,2400.0,2026-02-19
TXN-000526,CUST-00084,PROD-016,1,3500.0,2026-04-19
TXN-000527,CUST-00084,PROD-015,1,4500.0,2026-05-01
TXN-000528,CUST-00084,PROD-001,1,49.0,2026-07-18
TXN-000529,CUST-00085,PROD-022,1,1200.0,2025-07-22
TXN-000530,CUST-00085,PROD-003,1,1200.0,2025-12-16
TXN-000531,CUST-00085,PROD-011,2,900.0,2025-12-21
TXN-000532,CUST-00085,PROD-023,1,300.0,2026-06-18
TXN-000533,CUST-00086,PROD-003,1,1200.0,2025-04-08
TXN-000534,CUST-00086,PROD-020,1,650.0,2025-08-19
TXN-000535,CUST-00086,PROD-001,1,49.0,2026-03-11
TXN-000536,CUST-00086,PROD-006,1,299.0,2026-05-30
TXN-000537,CUST-00087,PROD-006,1,299.0,2025-08-13
TXN-000538,CUST-00087,PROD-008,1,350.0,2026-01-08
TXN-000539,CUST-00088,PROD-019,1,950.0,2026-02-16
TXN-000540,CUST-00088,PROD-001,2,98.0,2026-05-17
TXN-000541,CUST-00089,PROD-007,1,399.0,2025-05-17
TXN-000542,CUST-00089,PROD-009,2,500.0,2025-10-27
TXN-000543,CUST-00090,PROD-003,1,1200.0,2025-03-27
TXN-000544,CUST-00090,PROD-022,2,2400.0,2025-06-11
TXN-000545,CUST-00090,PROD-002,1,149.0,2025-11-18
TXN-000546,CUST-00090,PROD-001,2,98.0,2025-11-18
TXN-000547,CUST-00090,PROD-011,1,450.0,2026-02-20
TXN-000548,CUST-00090,PROD-002,2,298.0,2026-04-28
TXN-000549,CUST-00090,PROD-008,1,350.0,2026-05-21
TXN-000550,CUST-00091,PROD-028,1,1100.0,2023-07-11
TXN-000551,CUST-00091,PROD-005,2,25000.0,2023-08-21
TXN-000552,CUST-00091,PROD-018,1,5000.0,2023-10-21
TXN-000553,CUST-00091,PROD-018,1,5000.0,2024-01-13
TXN-000554,CUST-00091,PROD-022,1,1200.0,2024-01-21
TXN-000555,CUST-00091,PROD-018,1,5000.0,2024-02-11
TXN-000556,CUST-00091,PROD-013,2,5000.0,2024-11-09
TXN-000557,CUST-00091,PROD-007,1,399.0,2024-11-16
TXN-000558,CUST-00091,PROD-006,2,598.0,2024-12-28
TXN-000559,CUST-00091,PROD-005,1,12500.0,2025-01-11
TXN-000560,CUST-00091,PROD-002,1,149.0,2025-01-12
TXN-000561,CUST-00091,PROD-018,2,10000.0,2025-05-31
TXN-000562,CUST-00091,PROD-021,1,1800.0,2025-07-10
TXN-000563,CUST-00091,PROD-003,1,1200.0,2025-08-02
TXN-000564,CUST-00091,PROD-011,1,450.0,2025-08-28
TXN-000565,CUST-00091,PROD-018,10,47500.0,2026-01-20
TXN-000566,CUST-00092,PROD-012,3,513.0,2024-04-11
TXN-000567,CUST-00092,PROD-007,2,798.0,2025-06-04
TXN-000568,CUST-00092,PROD-020,1,650.0,2025-06-27
TXN-000569,CUST-00093,PROD-002,1,149.0,2024-10-24
TXN-000570,CUST-00093,PROD-023,1,300.0,2025-08-01
TXN-000571,CUST-00093,PROD-021,1,1800.0,2025-10-27
TXN-000572,CUST-00094,PROD-021,1,1800.0,2025-09-20
TXN-000573,CUST-00094,PROD-023,1,300.0,2026-01-20
TXN-000574,CUST-00094,PROD-029,1,1600.0,2026-05-18
TXN-000575,CUST-00094,PROD-011,1,450.0,2026-07-07
TXN-000576,CUST-00095,PROD-008,2,700.0,2025-01-09
TXN-000577,CUST-00095,PROD-002,1,149.0,2025-06-24
TXN-000578,CUST-00096,PROD-002,1,149.0,2024-05-23
TXN-000579,CUST-00096,PROD-003,1,1200.0,2026-06-29
TXN-000580,CUST-00096,PROD-012,2,360.0,2026-07-14
TXN-000581,CUST-00097,PROD-003,1,1200.0,2026-01-19
TXN-000582,CUST-00097,PROD-011,2,900.0,2026-02-28
TXN-000583,CUST-00097,PROD-011,1,450.0,2026-05-16
TXN-000584,CUST-00097,PROD-007,1,399.0,2026-05-22
TXN-000585,CUST-00097,PROD-011,2,900.0,2026-06-01
TXN-000586,CUST-00098,PROD-021,1,1800.0,2026-02-04
TXN-000587,CUST-00098,PROD-001,1,49.0,2026-03-03
TXN-000588,CUST-00098,PROD-028,2,2200.0,2026-03-25
TXN-000589,CUST-00098,PROD-010,1,199.0,2026-05-15
TXN-000590,CUST-00098,PROD-028,3,3135.0,2026-06-13
TXN-000591,CUST-00098,PROD-008,1,350.0,2026-06-15
TXN-000592,CUST-00098,PROD-010,1,199.0,2026-06-15
TXN-000593,CUST-00098,PROD-022,1,1200.0,2026-06-22
TXN-000594,CUST-00099,PROD-004,1,4800.0,2023-07-14
TXN-000595,CUST-00099,PROD-015,1,4500.0,2024-04-25
TXN-000596,CUST-00099,PROD-015,1,4500.0,2024-07-26
TXN-000597,CUST-00099,PROD-005,5,59375.0,2025-02-09
TXN-000598,CUST-00099,PROD-029,1,1600.0,2025-04-28
TXN-000599,CUST-00099,PROD-015,2,9000.0,2025-07-28
TXN-000600,CUST-00099,PROD-011,1,450.0,2026-06-28
TXN-000601,CUST-00100,PROD-017,2,16000.0,2022-09-23
TXN-000602,CUST-00100,PROD-019,1,950.0,2023-04-23
TXN-000603,CUST-00100,PROD-017,10,76000.0,2023-05-24
TXN-000604,CUST-00100,PROD-022,1,1200.0,2023-08-19
TXN-000605,CUST-00100,PROD-013,2,5000.0,2024-02-20
TXN-000606,CUST-00100,PROD-028,3,3135.0,2024-07-06
TXN-000607,CUST-00100,PROD-029,1,1600.0,2025-05-31
TXN-000608,CUST-00100,PROD-005,2,25000.0,2025-12-06
TXN-000609,CUST-00100,PROD-010,1,199.0,2025-12-18
TXN-000610,CUST-00100,PROD-003,1,1200.0,2026-03-14
TXN-000611,CUST-00101,PROD-019,1,950.0,2022-11-29
TXN-000612,CUST-00101,PROD-019,1,950.0,2023-01-14
TXN-000613,CUST-00101,PROD-028,1,1100.0,2023-02-03
TXN-000614,CUST-00101,PROD-017,5,38000.0,2023-04-16
TXN-000615,CUST-00101,PROD-017,10,76000.0,2024-03-15
TXN-000616,CUST-00101,PROD-018,1,5000.0,2024-07-16
TXN-000617,CUST-00101,PROD-013,1,2500.0,2024-09-03
TXN-000618,CUST-00101,PROD-016,2,7000.0,2024-09-29
TXN-000619,CUST-00101,PROD-017,1,8000.0,2024-10-02
TXN-000620,CUST-00101,PROD-022,1,1200.0,2024-11-06
TXN-000621,CUST-00101,PROD-001,3,139.65,2025-01-21
TXN-000622,CUST-00101,PROD-017,2,16000.0,2025-06-27
TXN-000623,CUST-00101,PROD-014,2,12000.0,2025-07-15
TXN-000624,CUST-00101,PROD-006,1,299.0,2025-08-08
TXN-000625,CUST-00101,PROD-003,5,5700.0,2025-08-28
TXN-000626,CUST-00101,PROD-015,10,42750.0,2025-09-02
TXN-000627,CUST-00102,PROD-009,2,500.0,2026-06-29
TXN-000628,CUST-00102,PROD-011,1,450.0,2026-07-21
TXN-000629,CUST-00103,PROD-006,1,299.0,2024-05-09
TXN-000630,CUST-00103,PROD-019,1,950.0,2024-08-18
TXN-000631,CUST-00103,PROD-001,1,49.0,2025-07-14
TXN-000632,CUST-00104,PROD-011,2,900.0,2025-12-07
TXN-000633,CUST-00104,PROD-010,1,199.0,2026-06-11
TXN-000634,CUST-00105,PROD-002,3,424.65,2024-05-22
TXN-000635,CUST-00106,PROD-010,1,199.0,2023-06-30
TXN-000636,CUST-00106,PROD-019,1,950.0,2024-07-02
TXN-000637,CUST-00106,PROD-022,1,1200.0,2024-10-20
TXN-000638,CUST-00106,PROD-001,2,98.0,2025-03-14
TXN-000639,CUST-00106,PROD-007,1,399.0,2025-07-17
TXN-000640,CUST-00106,PROD-029,2,3200.0,2026-02-24
TXN-000641,CUST-00106,PROD-020,1,650.0,2026-07-14
TXN-000642,CUST-00107,PROD-022,1,1200.0,2024-07-03
TXN-000643,CUST-00107,PROD-021,3,5130.0,2024-09-29
TXN-000644,CUST-00107,PROD-022,1,1200.0,2025-07-07
TXN-000645,CUST-00107,PROD-001,1,49.0,2025-11-28
TXN-000646,CUST-00107,PROD-022,1,1200.0,2026-05-16
TXN-000647,CUST-00108,PROD-009,2,500.0,2024-09-09
TXN-000648,CUST-00108,PROD-020,2,1300.0,2024-11-13
TXN-000649,CUST-00108,PROD-012,1,180.0,2025-01-08
TXN-000650,CUST-00108,PROD-023,1,300.0,2025-06-20
TXN-000651,CUST-00109,PROD-021,2,3600.0,2026-04-12
TXN-000652,CUST-00109,PROD-001,1,49.0,2026-04-15
TXN-000653,CUST-00109,PROD-028,1,1100.0,2026-04-19
TXN-000654,CUST-00109,PROD-019,1,950.0,2026-05-02
TXN-000655,CUST-00109,PROD-003,1,1200.0,2026-05-05
TXN-000656,CUST-00109,PROD-008,2,700.0,2026-05-15
TXN-000657,CUST-00110,PROD-004,1,4800.0,2022-03-20
TXN-000658,CUST-00110,PROD-003,1,1200.0,2022-04-16
TXN-000659,CUST-00110,PROD-003,1,1200.0,2022-08-10
TXN-000660,CUST-00110,PROD-029,1,1600.0,2023-01-13
TXN-000661,CUST-00110,PROD-014,10,57000.0,2023-05-19
TXN-000662,CUST-00110,PROD-005,5,59375.0,2023-10-22
TXN-000663,CUST-00110,PROD-021,2,3600.0,2023-12-12
TXN-000664,CUST-00110,PROD-008,1,350.0,2024-04-26
TXN-000665,CUST-00110,PROD-005,1,12500.0,2024-11-30
TXN-000666,CUST-00110,PROD-016,1,3500.0,2024-12-20
TXN-000667,CUST-00110,PROD-012,3,513.0,2025-05-09
TXN-000668,CUST-00110,PROD-012,1,180.0,2025-05-20
TXN-000669,CUST-00110,PROD-004,5,22800.0,2025-07-16
TXN-000670,CUST-00110,PROD-029,1,1600.0,2025-07-26
TXN-000671,CUST-00110,PROD-003,1,1200.0,2025-12-05
TXN-000672,CUST-00110,PROD-007,2,798.0,2026-01-14
TXN-000673,CUST-00110,PROD-014,5,28500.0,2026-05-05
TXN-000674,CUST-00111,PROD-020,2,1300.0,2023-03-04
TXN-000675,CUST-00111,PROD-012,1,180.0,2023-03-19
TXN-000676,CUST-00111,PROD-002,1,149.0,2023-06-30
TXN-000677,CUST-00111,PROD-029,2,3200.0,2023-10-28
TXN-000678,CUST-00111,PROD-020,2,1300.0,2024-02-07
TXN-000679,CUST-00111,PROD-010,1,199.0,2024-09-24
TXN-000680,CUST-00111,PROD-019,3,2707.5,2025-03-08
TXN-000681,CUST-00111,PROD-021,2,3600.0,2026-03-29
TXN-000682,CUST-00112,PROD-020,1,650.0,2022-07-27
TXN-000683,CUST-00112,PROD-013,2,5000.0,2023-01-26
TXN-000684,CUST-00112,PROD-015,2,9000.0,2023-02-01
TXN-000685,CUST-00112,PROD-008,1,350.0,2023-11-06
TXN-000686,CUST-00112,PROD-011,2,900.0,2024-01-25
TXN-000687,CUST-00112,PROD-010,1,199.0,2024-05-14
TXN-000688,CUST-00112,PROD-028,1,1100.0,2024-07-08
TXN-000689,CUST-00112,PROD-023,1,300.0,2025-04-23
TXN-000690,CUST-00112,PROD-019,2,1900.0,2025-10-13
TXN-000691,CUST-00112,PROD-002,2,298.0,2025-11-23
TXN-000692,CUST-00112,PROD-017,2,16000.0,2026-07-20
TXN-000693,CUST-00113,PROD-022,1,1200.0,2026-03-13
TXN-000694,CUST-00114,PROD-020,1,650.0,2024-06-14
TXN-000695,CUST-00114,PROD-019,1,950.0,2024-09-03
TXN-000696,CUST-00114,PROD-023,3,855.0,2024-12-13
TXN-000697,CUST-00114,PROD-010,1,199.0,2025-06-26
TXN-000698,CUST-00115,PROD-028,1,1100.0,2026-05-14
TXN-000699,CUST-00115,PROD-011,1,450.0,2026-07-10
TXN-000700,CUST-00115,PROD-020,2,1300.0,2026-08-04
TXN-000701,CUST-00115,PROD-007,1,399.0,2026-08-04
TXN-000702,CUST-00116,PROD-019,1,950.0,2024-08-07
TXN-000703,CUST-00116,PROD-003,1,1200.0,2025-03-23
TXN-000704,CUST-00117,PROD-008,1,350.0,2024-05-14
TXN-000705,CUST-00117,PROD-008,1,350.0,2024-08-30
TXN-000706,CUST-00117,PROD-019,2,1900.0,2024-10-04
TXN-000707,CUST-00117,PROD-012,1,180.0,2025-06-05
TXN-000708,CUST-00118,PROD-022,1,1200.0,2024-07-10
TXN-000709,CUST-00118,PROD-023,3,855.0,2024-08-11
TXN-000710,CUST-00118,PROD-003,1,1200.0,2024-12-02
TXN-000711,CUST-00118,PROD-003,1,1200.0,2025-01-19
TXN-000712,CUST-00118,PROD-028,1,1100.0,2025-02-21
TXN-000713,CUST-00118,PROD-015,10,42750.0,2025-03-15
TXN-000714,CUST-00118,PROD-008,1,350.0,2025-03-19
TXN-000715,CUST-00118,PROD-008,1,350.0,2025-05-07
TXN-000716,CUST-00118,PROD-028,1,1100.0,2025-05-12
TXN-000717,CUST-00118,PROD-008,2,700.0,2025-06-07
TXN-000718,CUST-00118,PROD-014,2,12000.0,2025-06-19
TXN-000719,CUST-00118,PROD-022,3,3420.0,2025-06-21
TXN-000720,CUST-00118,PROD-015,1,4500.0,2025-07-05
TXN-000721,CUST-00118,PROD-008,1,350.0,2025-08-11
TXN-000722,CUST-00118,PROD-009,1,250.0,2025-11-29
TXN-000723,CUST-00118,PROD-016,2,7000.0,2026-03-06
TXN-000724,CUST-00118,PROD-028,1,1100.0,2026-04-16
TXN-000725,CUST-00118,PROD-014,1,6000.0,2026-06-24
TXN-000726,CUST-00119,PROD-002,1,149.0,2024-08-19
TXN-000727,CUST-00120,PROD-007,1,399.0,2026-03-21
TXN-000728,CUST-00120,PROD-002,1,149.0,2026-04-19
TXN-000729,CUST-00120,PROD-010,1,199.0,2026-07-16
TXN-000730,CUST-00121,PROD-029,3,4560.0,2023-09-30
TXN-000731,CUST-00121,PROD-019,3,2707.5,2024-01-03
TXN-000732,CUST-00121,PROD-011,1,450.0,2024-12-24
TXN-000733,CUST-00122,PROD-002,1,149.0,2024-01-02
TXN-000734,CUST-00122,PROD-023,1,300.0,2025-06-03
TXN-000735,CUST-00123,PROD-001,3,139.65,2026-06-02
TXN-000736,CUST-00123,PROD-002,2,298.0,2026-06-10
TXN-000737,CUST-00123,PROD-011,1,450.0,2026-06-21
TXN-000738,CUST-00123,PROD-003,1,1200.0,2026-07-05
TXN-000739,CUST-00123,PROD-019,1,950.0,2026-07-06
TXN-000740,CUST-00123,PROD-003,1,1200.0,2026-07-09
TXN-000741,CUST-00123,PROD-007,1,399.0,2026-07-14
TXN-000742,CUST-00123,PROD-012,1,180.0,2026-07-15
TXN-000743,CUST-00124,PROD-007,1,399.0,2025-03-03
TXN-000744,CUST-00124,PROD-022,1,1200.0,2025-03-11
TXN-000745,CUST-00124,PROD-015,2,9000.0,2025-04-16
TXN-000746,CUST-00124,PROD-017,1,8000.0,2025-06-16
TXN-000747,CUST-00124,PROD-015,1,4500.0,2025-08-27
TXN-000748,CUST-00124,PROD-013,2,5000.0,2025-10-23
TXN-000749,CUST-00124,PROD-018,1,5000.0,2025-10-27
TXN-000750,CUST-00124,PROD-015,1,4500.0,2026-01-04
TXN-000751,CUST-00124,PROD-003,1,1200.0,2026-01-14
TXN-000752,CUST-00124,PROD-009,1,250.0,2026-02-19
TXN-000753,CUST-00124,PROD-017,1,8000.0,2026-05-11
TXN-000754,CUST-00124,PROD-016,10,33250.0,2026-05-18
TXN-000755,CUST-00125,PROD-010,1,199.0,2023-06-12
TXN-000756,CUST-00125,PROD-019,2,1900.0,2023-09-21
TXN-000757,CUST-00125,PROD-008,1,350.0,2024-04-30
TXN-000758,CUST-00125,PROD-012,1,180.0,2024-12-22
TXN-000759,CUST-00125,PROD-022,1,1200.0,2025-04-01
TXN-000760,CUST-00125,PROD-003,1,1200.0,2025-04-10
TXN-000761,CUST-00125,PROD-012,1,180.0,2025-05-28
TXN-000762,CUST-00125,PROD-007,1,399.0,2026-01-31
TXN-000763,CUST-00126,PROD-022,2,2400.0,2024-04-25
TXN-000764,CUST-00126,PROD-008,1,350.0,2025-04-09
TXN-000765,CUST-00126,PROD-001,1,49.0,2025-04-20
TXN-000766,CUST-00126,PROD-011,1,450.0,2025-10-30
TXN-000767,CUST-00126,PROD-002,3,424.65,2026-02-10
TXN-000768,CUST-00127,PROD-029,2,3200.0,2024-09-20
TXN-000769,CUST-00127,PROD-020,1,650.0,2025-03-13
TXN-000770,CUST-00127,PROD-007,1,399.0,2025-07-08
TXN-000771,CUST-00128,PROD-001,1,49.0,2024-06-26
TXN-000772,CUST-00128,PROD-021,1,1800.0,2024-07-14
TXN-000773,CUST-00129,PROD-010,2,398.0,2024-11-13
TXN-000774,CUST-00129,PROD-013,2,5000.0,2025-03-18
TXN-000775,CUST-00129,PROD-011,1,450.0,2025-03-29
TXN-000776,CUST-00129,PROD-022,1,1200.0,2025-04-21
TXN-000777,CUST-00129,PROD-004,2,9600.0,2025-04-23
TXN-000778,CUST-00129,PROD-003,1,1200.0,2025-08-21
TXN-000779,CUST-00129,PROD-018,1,5000.0,2025-09-09
TXN-000780,CUST-00129,PROD-017,1,8000.0,2025-10-14
TXN-000781,CUST-00129,PROD-018,5,23750.0,2025-12-05
TXN-000782,CUST-00129,PROD-017,1,8000.0,2025-12-22
TXN-000783,CUST-00129,PROD-013,1,2500.0,2026-03-16
TXN-000784,CUST-00129,PROD-023,1,300.0,2026-04-30
TXN-000785,CUST-00129,PROD-007,1,399.0,2026-05-12
TXN-000786,CUST-00129,PROD-029,1,1600.0,2026-06-23
TXN-000787,CUST-00130,PROD-008,3,997.5,2026-01-16
TXN-000788,CUST-00130,PROD-021,1,1800.0,2026-02-04
TXN-000789,CUST-00130,PROD-020,1,650.0,2026-02-18
TXN-000790,CUST-00130,PROD-009,3,712.5,2026-05-26
TXN-000791,CUST-00131,PROD-009,3,712.5,2025-05-13
TXN-000792,CUST-00131,PROD-029,1,1600.0,2025-11-19
TXN-000793,CUST-00131,PROD-002,1,149.0,2026-03-26
TXN-000794,CUST-00131,PROD-012,1,180.0,2026-05-15
TXN-000795,CUST-00132,PROD-006,1,299.0,2024-09-16
TXN-000796,CUST-00132,PROD-003,1,1200.0,2024-11-19
TXN-000797,CUST-00132,PROD-028,2,2200.0,2025-01-16
TXN-000798,CUST-00132,PROD-003,1,1200.0,2025-07-03
TXN-000799,CUST-00132,PROD-021,3,5130.0,2025-09-02
TXN-000800,CUST-00132,PROD-002,2,298.0,2026-06-24
TXN-000801,CUST-00133,PROD-013,2,5000.0,2023-08-17
TXN-000802,CUST-00133,PROD-013,5,11875.0,2023-11-18
TXN-000803,CUST-00133,PROD-013,2,5000.0,2024-08-27
TXN-000804,CUST-00133,PROD-002,1,149.0,2024-09-29
TXN-000805,CUST-00133,PROD-029,1,1600.0,2024-10-10
TXN-000806,CUST-00133,PROD-015,1,4500.0,2024-12-08
TXN-000807,CUST-00133,PROD-012,1,180.0,2024-12-14
TXN-000808,CUST-00133,PROD-014,2,12000.0,2025-01-17
TXN-000809,CUST-00133,PROD-004,1,4800.0,2025-07-29
TXN-000810,CUST-00133,PROD-018,1,5000.0,2025-09-23
TXN-000811,CUST-00133,PROD-014,1,6000.0,2026-03-27
TXN-000812,CUST-00133,PROD-013,1,2500.0,2026-06-05
TXN-000813,CUST-00133,PROD-022,3,3420.0,2026-07-16
TXN-000814,CUST-00134,PROD-022,2,2400.0,2025-06-29
TXN-000815,CUST-00134,PROD-002,3,424.65,2025-07-28
TXN-000816,CUST-00134,PROD-008,1,350.0,2025-08-13
TXN-000817,CUST-00134,PROD-001,1,49.0,2025-09-07
TXN-000818,CUST-00134,PROD-009,1,250.0,2025-10-23
TXN-000819,CUST-00134,PROD-003,1,1200.0,2026-02-19
TXN-000820,CUST-00134,PROD-010,2,398.0,2026-05-19
TXN-000821,CUST-00135,PROD-028,1,1100.0,2023-04-12
TXN-000822,CUST-00135,PROD-002,1,149.0,2023-12-18
TXN-000823,CUST-00136,PROD-008,1,350.0,2024-08-28
TXN-000824,CUST-00136,PROD-003,1,1200.0,2024-11-28
TXN-000825,CUST-00136,PROD-002,1,149.0,2025-04-27
TXN-000826,CUST-00136,PROD-010,2,398.0,2025-05-26
TXN-000827,CUST-00136,PROD-022,1,1200.0,2026-01-15
TXN-000828,CUST-00136,PROD-028,1,1100.0,2026-04-25
TXN-000829,CUST-00137,PROD-022,1,1200.0,2026-07-05
TXN-000830,CUST-00137,PROD-028,1,1100.0,2026-07-10
TXN-000831,CUST-00137,PROD-023,1,300.0,2026-07-20
